Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
3153887433,2021-07-07 18:29:34,2021-06-30 18:31:00,Leonardtown,Maryland,240,Other,N
8888491219,2021-07-07 18:29:39,2021-07-07 17:27:00,Clinton,Illinois,217,Other,Y
8186596708,2021-07-07 18:29:41,2021-06-30 16:40:00,,California,818,Dropped call or no message,Y
7193701743,2021-07-07 18:29:43,2021-07-06 19:17:00,Littleton,Colorado,303,Other,
7734055818,2021-07-07 18:29:48,2021-07-07 17:22:00,Chicago,Illinois,773,"Reducing your debt (credit cards, mortgage, student loans)",Y
3234885835,2021-07-07 18:29:50,2021-07-07 12:02:00,Chicago,Illinois,773,"Lotteries, prizes  & sweepstakes",N
9034917044,2021-07-07 18:29:53,2021-07-07 17:15:00,,Texas,713,"Calls pretending to be government, businesses, or family and friends",Y
5308047794,2021-07-07 18:29:57,2021-06-30 14:07:00,,California,530,Other,Y
,2021-07-07 18:29:58,2021-07-07 18:24:00,Bristow,Virginia,703,Charities,N
6269275373,2021-07-07 18:29:59,2021-07-07 15:19:00,,California,619,Warranties  & protection plans,Y
7243009896,2021-07-07 18:29:59,2021-07-07 17:01:00,,Pennsylvania,724,Dropped call or no message,Y
8283728859,2021-07-07 18:30:12,2021-07-07 19:25:00,Asheville,North Carolina,828,"Calls pretending to be government, businesses, or family and friends",N
,2021-07-07 18:30:15,2021-07-07 00:00:00,,California,562,No Subject Provided,Y
8888490625,2021-07-07 18:30:20,2021-07-07 14:17:00,,California,650,No Subject Provided,Y
,2021-07-07 18:30:21,2021-07-07 12:00:00,elyria,Ohio,440,"Calls pretending to be government, businesses, or family and friends",Y
7379466555,2021-07-07 18:30:30,2021-06-22 14:25:00,SAINT CHARLES,Missouri,314,Other,Y
9362287398,2021-07-07 18:30:32,2021-06-29 11:49:00,Leonardtown,Maryland,240,Other,N
8186596751,2021-07-07 18:30:33,2021-07-01 11:40:00,,California,818,Dropped call or no message,Y
9516775538,2021-07-07 18:30:38,2021-07-07 15:15:00,,Oregon,541,Home security  & alarms,Y
4063804764,2021-07-07 18:30:42,2021-07-07 16:58:00,,Maryland,301,Dropped call or no message,Y
2299991778,2021-07-07 18:30:43,2021-07-07 00:13:00,Panama City,Florida,229,Other,Y
7074440654,2021-07-07 18:30:44,2021-07-01 12:11:00,,California,530,Other,Y
6104900797,2021-07-07 18:30:48,2021-07-07 14:40:00,,Pennsylvania,610,"Energy, solar,  & utilities",Y
7247752227,2021-07-07 18:31:02,2021-07-07 16:12:00,,Pennsylvania,724,Dropped call or no message,Y
3342481479,2021-07-07 18:31:05,2021-07-06 16:55:00,,Alabama,334,No Subject Provided,Y
9545052655,2021-07-07 18:31:08,2021-07-02 08:09:00,Yucca Valley,California,954,Other,Y
7724699016,2021-07-07 18:31:14,2021-07-07 17:23:00,,Indiana,219,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2021-07-07 18:31:21,2021-07-07 00:00:00,Scottsburg,Indiana,812,Other,
8662970160,2021-07-07 18:31:21,2021-07-01 14:49:00,Aiken,South Carolina,803,Other,Y
3369629456,2021-07-07 18:31:22,2021-07-07 12:00:00,Pittsburgh,Pennsylvania,412,Other,Y
3213614939,2021-07-07 18:31:25,2021-07-07 18:00:00,Oviedo,Florida,407,Other,N
4793392289,2021-07-07 18:31:28,2021-07-07 11:45:00,Tucson,Arizona,520,Dropped call or no message,N
2675260038,2021-07-07 18:31:30,2021-07-07 19:18:00,Towanda,Pennsylvania,570,Dropped call or no message,Y
2532151620,2021-07-07 18:31:31,2021-07-06 13:51:00,Littleton,Colorado,303,Other,Y
5307788265,2021-07-07 18:31:32,2021-07-02 11:19:00,,California,530,Other,Y
7195663210,2021-07-07 18:31:32,2021-06-27 15:20:00,Leonardtown,Maryland,240,Other,N
8129542898,2021-07-07 18:31:33,2021-07-07 17:09:00,Houston,Texas,713,Other,Y
2522633228,2021-07-07 18:31:39,2021-06-18 12:50:00,SAINT CHARLES,Missouri,314,Other,Y
5078128809,2021-07-07 18:31:48,2021-07-07 17:18:00,,Minnesota,507,"Calls pretending to be government, businesses, or family and friends",Y
2393234694,2021-07-07 18:31:50,2021-07-02 11:00:00,,California,818,Dropped call or no message,Y
4702973570,2021-07-07 18:31:51,2021-07-07 15:34:00,,West Virginia,681,"Calls pretending to be government, businesses, or family and friends",Y
4842254769,2021-07-07 18:31:54,2021-07-07 00:00:00,Milford,Pennsylvania,484,"Calls pretending to be government, businesses, or family and friends",N
2702797448,2021-07-07 18:31:55,2021-07-06 16:15:00,Radcliff,Kentucky,270,Other,N
7247755754,2021-07-07 18:31:56,2021-07-07 12:35:00,,Pennsylvania,724,Dropped call or no message,Y
7144156574,2021-07-07 18:32:00,2021-07-07 15:14:00,Fullerton,California,714,Home improvement  & cleaning,N
5204974668,2021-07-07 18:32:03,2021-07-07 12:20:00,Panama City,Florida,229,Other,Y
8886731624,2021-07-07 18:32:11,2021-07-07 12:00:00,Tacoma,Washington,253,Other,N
8015158881,2021-07-07 18:32:17,2021-07-07 17:30:00,benbrook,Texas,801,Other,N
4156105605,2021-07-07 18:32:17,2021-07-02 12:32:00,,California,530,Other,Y
8435954685,2021-07-07 18:32:17,2021-07-07 14:42:00,Tucson,Arizona,520,Dropped call or no message,N
2319448808,2021-07-07 18:32:19,2021-07-07 13:24:00,Kalkaska,Michigan,231,"Reducing your debt (credit cards, mortgage, student loans)",N
3016636369,2021-07-07 18:32:20,2021-07-07 13:34:00,,Maryland,301,Dropped call or no message,Y
7755711792,2021-07-07 18:32:26,2021-07-07 11:30:00,grand junction,Colorado,775,Other,Y
8882404025,2021-07-07 18:32:26,2021-07-07 16:27:00,,Colorado,720,"Calls pretending to be government, businesses, or family and friends",Y
8447777804,2021-07-07 18:32:27,2021-07-07 15:30:00,olympia,Washington,253,Computer  & technical support,Y
8607104279,2021-07-07 18:32:29,2021-06-24 17:19:00,Leonardtown,Maryland,240,Other,N
2677031275,2021-07-07 18:32:32,2021-07-07 18:08:00,,Pennsylvania,610,Dropped call or no message,N
7404340089,2021-07-07 18:32:37,2021-07-06 16:47:00,Ramona,California,760,Dropped call or no message,N
4702974238,2021-07-07 18:32:40,2021-07-07 17:30:00,Chicago,Illinois,312,Other,Y
3609403556,2021-07-07 18:32:41,2021-07-01 12:08:00,Aiken,South Carolina,803,Dropped call or no message,
5036901796,2021-07-07 18:32:41,2021-07-07 15:23:00,,California,858,Other,Y
7206400212,2021-07-07 18:32:42,2021-07-06 04:05:00,Littleton,Colorado,303,Other,Y
3015211280,2021-07-07 18:32:43,2021-07-07 16:30:00,Rockville,Maryland,301,Other,Y
8188627766,2021-07-07 18:32:58,2021-07-02 12:06:00,,California,818,Dropped call or no message,Y
5302482259,2021-07-07 18:33:00,2021-07-06 08:11:00,,California,530,Other,Y
8008002727,2021-07-07 18:33:01,2021-07-07 13:48:00,benbrook,Texas,801,Other,
,2021-07-07 18:33:07,2021-07-07 16:48:00,Munhall,Pennsylvania,412,Other,Y
8888490978,2021-07-07 18:33:11,2021-07-07 18:19:00,,New Jersey,609,Dropped call or no message,Y
8552284781,2021-07-07 18:33:11,2021-07-07 17:24:00,,Utah,385,"Calls pretending to be government, businesses, or family and friends",Y
3616032054,2021-07-07 18:33:16,2021-07-07 13:11:00,,California,650,No Subject Provided,Y
4087623184,2021-07-07 18:33:16,2021-07-06 12:06:00,Radcliff,Kentucky,270,Other,N
5036815914,2021-07-07 18:33:18,2021-07-07 13:33:00,,California,858,Other,Y
2292972878,2021-07-07 18:33:20,2021-07-07 12:29:00,Panama City,Florida,229,Other,Y
7183408683,2021-07-07 18:33:25,2021-06-23 20:59:00,Leonardtown,Maryland,240,Other,N
5204919465,2021-07-07 18:33:25,2021-07-07 02:36:00,Lakewood,Washington,512,Dropped call or no message,N
7372833536,2021-07-07 18:33:28,2021-07-07 17:29:00,Round Rock,Texas,512,"Reducing your debt (credit cards, mortgage, student loans)",N
2485486612,2021-07-07 18:33:31,2021-07-07 19:07:00,,Michigan,616,"Calls pretending to be government, businesses, or family and friends",Y
4705672082,2021-07-07 18:33:32,2021-07-07 15:37:00,Milwaukee,Wisconsin,414,Other,Y
7176572718,2021-07-07 18:33:33,2021-07-07 16:34:00,Harrisburg,Pennsylvania,717,Other,Y
8008002727,2021-07-07 18:33:36,2021-07-07 13:47:00,benbrook,Texas,801,Other,
9374121999,2021-07-07 18:33:36,2021-07-07 18:23:00,Dayton,Ohio,937,Medical  & prescriptions,Y
7344237975,2021-07-07 18:33:36,2021-07-07 17:20:00,Thompsonville,Michigan,248,Warranties  & protection plans,N
5108758324,2021-07-07 18:33:41,2021-07-07 15:47:00,Mount Arlington,New Jersey,973,Other,Y
3344429355,2021-07-07 18:33:42,2021-07-07 13:44:00,,Alabama,334,No Subject Provided,Y
3105047695,2021-07-07 18:33:44,2021-07-07 16:56:00,Brooklyn,New York,310,Warranties  & protection plans,Y
6807781744,2021-07-07 18:33:45,2021-07-07 13:07:00,,New Hampshire,603,Dropped call or no message,N
5596621831,2021-07-07 18:33:50,2021-07-06 18:22:00,,California,530,Other,Y
5036654095,2021-07-07 18:33:50,2021-07-06 03:56:00,,California,858,Other,Y
7864349103,2021-07-07 18:33:56,2021-07-07 17:04:00,Elkhorn,Nebraska,402,"Calls pretending to be government, businesses, or family and friends",Y
8623468964,2021-07-07 18:33:56,2021-07-07 18:32:00,LIVINGSTON,New Jersey,862,"Lotteries, prizes  & sweepstakes",Y
2312215489,2021-07-07 18:33:58,2021-07-07 13:55:00,Kalkaska,Michigan,231,Other,Y
7542588779,2021-07-07 18:34:03,2021-07-07 14:33:00,,California,818,Dropped call or no message,Y
6462924176,2021-07-07 18:34:04,2021-07-07 15:30:00,Los Angeles,California,323,"Reducing your debt (credit cards, mortgage, student loans)",N
3234885835,2021-07-07 18:34:05,2021-07-07 11:02:00,Chicago,Illinois,773,"Lotteries, prizes  & sweepstakes",N
4143126413,2021-07-07 18:34:13,2021-06-30 16:37:00,Aiken,South Carolina,803,Dropped call or no message,
2623728217,2021-07-07 18:34:13,2021-07-07 07:31:00,Yucca Valley,California,954,Other,Y
3033210884,2021-07-07 18:34:13,2021-06-22 19:01:00,Leonardtown,Maryland,240,Other,N
3852132190,2021-07-07 18:34:15,2021-07-06 17:00:00,benbrook,Texas,801,Other,
5036833867,2021-07-07 18:34:18,2021-07-06 14:16:00,,California,858,Other,Y
7754197439,2021-07-07 18:34:20,2021-07-01 13:28:00,grand junction,Nevada,775,Other,Y
5172712110,2021-07-07 18:34:23,2021-07-05 16:00:00,Littleton,Colorado,303,Other,Y
5203798455,2021-07-07 18:34:27,2021-07-05 11:42:00,Cherryville,North Carolina,704,Dropped call or no message,Y
3142083048,2021-07-07 18:34:30,2021-07-07 18:29:00,St. Charles,Missouri,314,Other,N
4194300987,2021-07-07 18:34:30,2021-07-07 18:20:00,Landenberg,Pennsylvania,419,Other,Y
5203826557,2021-07-07 18:34:33,2021-07-07 18:30:00,Ashland,Ohio,419,Dropped call or no message,Y
2129207851,2021-07-07 18:34:37,2021-07-07 16:25:00,Los Altos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
9124161227,2021-07-07 18:34:37,2021-07-07 12:36:00,Panama City,Florida,229,Other,Y
8582862135,2021-07-07 18:34:40,2021-07-06 18:37:00,,California,530,Other,Y
6505925660,2021-07-07 18:34:42,2021-07-07 18:30:00,,California,415,Other,Y
2244343863,2021-07-07 18:34:45,2021-07-07 17:24:00,Wilmette,Illinois,847,Warranties  & protection plans,Y
8185333990,2021-07-07 18:34:51,2021-07-07 12:06:00,,California,818,Other,Y
5593381055,2021-07-07 18:34:57,2021-07-06 17:07:00,Cherryville,North Carolina,704,Dropped call or no message,Y
4057855298,2021-07-07 18:35:02,2021-07-07 09:44:00,,Oklahoma,405,Warranties  & protection plans,Y
8887212701,2021-07-07 18:35:03,2021-07-07 18:00:00,BRICK,New Jersey,732,Warranties  & protection plans,N
2524461986,2021-07-07 18:35:13,2021-06-21 16:22:00,Leonardtown,Maryland,240,Other,N
,2021-07-07 18:35:15,2021-07-07 17:29:00,Acton,Massachusetts,978,"Reducing your debt (credit cards, mortgage, student loans)",Y
8043310576,2021-07-07 18:35:16,2021-07-07 18:10:00,Cana,Virginia,276,Other,Y
8438343208,2021-07-07 18:35:16,2021-07-06 14:09:00,benbrook,Texas,801,"Calls pretending to be government, businesses, or family and friends",Y
5625347611,2021-07-07 18:35:17,2021-07-07 15:28:00,Palm Desert,California,917,"Energy, solar,  & utilities",Y
2623728217,2021-07-07 18:35:18,2021-07-07 07:31:00,Yucca Valley,California,760,Other,Y
5103638204,2021-07-07 18:35:19,2021-07-07 15:27:00,Littlerock,California,661,Warranties  & protection plans,Y
8302507061,2021-07-07 18:35:53,2021-07-07 10:51:00,,California,530,No Subject Provided,N
4692059082,2021-07-07 18:35:20,2021-07-07 16:53:00,Corinth,Texas,817,Other,Y
7122016253,2021-07-07 18:36:31,2021-07-07 09:04:00,,Iowa,712,No Subject Provided,
2029910226,2021-07-07 18:35:27,2021-07-07 16:27:00,Cherryville,North Carolina,704,Dropped call or no message,Y
3012311558,2021-07-07 18:35:29,2021-07-07 12:47:00,Frederick,Maryland,301,Other,Y
7755759249,2021-07-07 18:35:29,2021-06-21 13:23:00,grand junction,Nevada,775,Other,Y
8888163472,2021-07-07 18:35:31,2021-07-07 18:13:00,,New York,718,Other,N
5109922489,2021-07-07 18:36:38,2021-07-07 15:32:00,,California,510,No Subject Provided,N
8183805947,2021-07-07 18:35:40,2021-07-06 18:14:00,,California,818,Other,Y
2817162618,2021-07-07 18:35:40,2021-07-07 17:32:00,Pearland,Texas,281,"Energy, solar,  & utilities",N
4156105605,2021-07-07 18:35:42,2021-07-07 09:33:00,,California,530,Other,Y
267548728,2021-07-07 18:35:43,2021-07-07 14:39:00,Mount Arlington,New Jersey,973,Other,Y
2057714228,2021-07-07 18:35:54,2021-07-07 23:16:00,,California,650,No Subject Provided,Y
3045211707,2021-07-07 18:35:54,2021-07-07 18:11:00,Cherryville,North Carolina,704,Dropped call or no message,Y
8324159016,2021-07-07 18:35:57,2021-07-06 13:24:00,benbrook,Texas,801,Other,
8704219572,2021-07-07 18:35:57,2021-07-07 16:44:00,,Arkansas,870,No Subject Provided,Y
4844061374,2021-07-07 18:36:01,2021-07-07 18:34:00,,Florida,954,Dropped call or no message,Y
6233232035,2021-07-07 18:36:01,2021-07-07 17:34:00,Franklin,Kentucky,270,Dropped call or no message,Y
7862620977,2021-07-07 18:36:06,2021-07-07 17:28:00,,New York,718,Other,N
3038294426,2021-07-07 18:36:06,2021-07-07 16:35:00,,Colorado,303,"Reducing your debt (credit cards, mortgage, student loans)",Y
7122433871,2021-07-07 18:36:10,2021-06-20 16:36:00,Leonardtown,Maryland,240,Other,N
2562943841,2021-07-07 18:36:14,2021-07-07 18:02:00,,Florida,954,Medical  & prescriptions,Y
8775513916,2021-07-07 18:36:16,2021-07-07 15:33:00,HAYWARD,California,650,"Calls pretending to be government, businesses, or family and friends",Y
5037833469,2021-07-07 18:36:17,2021-07-07 16:11:00,Seattle,Washington,206,"Calls pretending to be government, businesses, or family and friends",Y
4086572013,2021-07-07 18:36:18,2021-07-07 13:01:00,Fort Wayne,Indiana,260,Other,Y
9722789863,2021-07-07 18:36:24,2021-07-07 11:09:00,garland,Texas,972,"Reducing your debt (credit cards, mortgage, student loans)",N
1972821193,2021-07-07 18:36:39,2021-07-07 18:28:00,Spring,Texas,972,"Calls pretending to be government, businesses, or family and friends",Y
67178391165060,2021-07-07 18:36:45,2021-07-07 11:57:00,,California,530,Other,Y
4352664724,2021-07-07 18:36:46,2021-07-02 10:51:00,benbrook,Texas,801,Other,
4042012519,2021-07-07 18:36:49,2021-07-07 17:00:00,,New York,718,Warranties  & protection plans,N
4142137555,2021-07-07 18:36:56,2021-07-07 00:00:00,Milwaukee,Wisconsin,858,Medical  & prescriptions,Y
7752423157,2021-07-07 18:36:58,2021-06-16 14:19:00,grand junction,Nevada,775,Other,Y
407831466,2021-07-07 18:37:01,2021-06-19 12:36:00,Leonardtown,Maryland,240,Other,N
4404961022,2021-07-07 18:37:04,2021-07-07 13:39:00,Battle Creek,Michigan,520,Other,Y
8338294223,2021-07-07 18:37:16,2021-07-07 17:00:00,Manteno,Illinois,815,Other,Y
30000000000,2021-07-07 18:37:20,2021-07-07 12:52:00,Panama City,Florida,229,Other,Y
3252410459,2021-07-07 18:37:23,2021-07-07 18:27:00,,South Carolina,803,Other,Y
7073619963,2021-07-07 18:37:30,2021-07-07 12:10:00,,California,530,Other,Y
6782630242,2021-07-07 18:37:41,2021-07-07 13:13:00,,New York,718,Home security  & alarms,N
9182764212,2021-07-07 18:37:46,2021-07-07 19:34:00,Ponca City,Oklahoma,918,Other,Y
9729612677,2021-07-07 18:37:52,2021-07-07 16:56:00,,Texas,972,Other,
9084766810,2021-07-07 18:37:52,2021-07-07 14:11:00,Mount Arlington,New Jersey,973,Other,Y
5014664207,2021-07-07 18:38:30,2021-07-07 09:58:00,,California,650,No Subject Provided,N
5597431761,2021-07-07 18:38:29,2021-07-07 10:29:00,,California,530,No Subject Provided,N
3526008879,2021-07-07 18:38:03,2021-06-17 19:48:00,Leonardtown,Maryland,240,Other,N
6592015618,2021-07-07 18:38:04,2021-07-07 15:00:00,,Alabama,205,No Subject Provided,Y
8558811170,2021-07-07 18:38:09,2021-07-07 15:45:00,Pensacola,Florida,850,"Reducing your debt (credit cards, mortgage, student loans)",
5092813299,2021-07-07 18:38:12,2021-07-07 15:36:00,San Jose,California,650,"Calls pretending to be government, businesses, or family and friends",Y
5303929990,2021-07-07 18:38:14,2021-07-07 12:36:00,,California,530,Other,Y
9124161335,2021-07-07 18:38:15,2021-07-06 12:27:00,,California,818,Other,Y
6262104396,2021-07-07 18:38:15,2021-07-07 15:26:00,duarte,California,626,"Calls pretending to be government, businesses, or family and friends",Y
5037275213,2021-07-07 18:38:19,2021-07-07 15:14:00,,California,661,Other,Y
8883821222,2021-07-07 18:38:19,2021-07-07 18:26:00,Sand Lake,Michigan,616,Charities,N
4048821620,2021-07-07 18:38:20,2021-07-07 11:35:00,,New York,718,No Subject Provided,N
7312811248,2021-07-07 18:38:21,2021-07-07 16:34:00,Marion,Massachusetts,508,Other,N
9498244310,2021-07-07 18:38:23,2021-07-07 15:18:00,,California,626,Warranties  & protection plans,Y
9702442762,2021-07-07 18:38:24,2021-07-07 17:14:00,Grand Junction,Colorado,970,"Calls pretending to be government, businesses, or family and friends",Y
2702781453,2021-07-07 18:38:29,2021-07-07 18:32:00,,Kentucky,859,Warranties  & protection plans,Y
,2021-07-07 18:38:34,2021-07-07 12:00:00,Hayward,California,510,"Calls pretending to be government, businesses, or family and friends",Y
5395891538,2021-07-07 18:38:40,2021-07-07 16:46:00,Ponca City,Oklahoma,918,No Subject Provided,Y
8888370329,2021-07-07 18:38:45,2021-07-07 11:48:00,,New Hampshire,603,Dropped call or no message,N
7122181076,2021-07-07 18:39:54,2021-07-03 10:37:00,,Iowa,712,No Subject Provided,
8667404882,2021-07-07 18:38:52,2021-07-07 13:16:00,Panama City,Florida,229,Other,Y
3104357345,2021-07-07 18:38:54,2021-07-07 14:50:00,,California,310,Dropped call or no message,N
2814912211,2021-07-07 18:38:55,2021-06-17 16:06:00,Leonardtown,Maryland,240,Other,N
2397470185,2021-07-07 18:38:56,2021-07-07 15:33:00,Yucca Valley,California,760,Other,Y
8882804331,2021-07-07 18:38:58,2021-07-07 16:19:00,OAKLAND,California,510,"Calls pretending to be government, businesses, or family and friends",Y
9169078840,2021-07-07 18:38:59,2021-07-07 14:25:00,,California,530,Other,Y
8184834381,2021-07-07 18:39:03,2021-07-06 12:16:00,,California,818,Other,Y
4708673097,2021-07-07 18:39:06,2021-07-07 09:35:00,,New York,718,No Subject Provided,N
9376046280,2021-07-07 18:39:06,2021-07-05 11:00:00,Sidney,Ohio,937,Other,Y
2293407573,2021-07-07 18:39:21,2021-07-07 18:37:00,,Virginia,434,Other,Y
6265389818,2021-07-07 18:39:27,2021-07-07 15:09:00,Ponca City,Oklahoma,918,Other,Y
7812368895,2021-07-07 18:39:32,2021-07-07 18:38:00,,Massachusetts,617,"Reducing your debt (credit cards, mortgage, student loans)",Y
8593749607,2021-07-07 18:39:33,2021-07-07 11:48:00,,Kentucky,859,Warranties  & protection plans,Y
4406744373,2021-07-07 18:39:40,2021-07-07 16:22:00,Sussex,Wisconsin,414,"Calls pretending to be government, businesses, or family and friends",N
8888491219,2021-07-07 18:39:45,2021-07-07 18:30:00,,Georgia,770,Other,Y
4405369837,2021-07-07 18:40:45,2021-07-07 09:32:00,,California,650,No Subject Provided,N
3102746065,2021-07-07 18:39:50,2021-07-07 12:49:00,,California,310,Dropped call or no message,N
3027032903,2021-07-07 18:39:52,2021-06-16 15:58:00,Leonardtown,Maryland,240,Other,N
5137930528,2021-07-07 18:40:02,2021-07-06 12:41:00,Sidney,Ohio,937,"Reducing your debt (credit cards, mortgage, student loans)",Y
5204974668,2021-07-07 18:40:03,2021-07-07 13:31:00,Panama City,Florida,229,Other,Y
6015603320,2021-07-07 18:40:09,2021-07-07 14:05:00,Mount Arlington,New Jersey,973,Other,Y
2397470185,2021-07-07 18:40:11,2021-07-07 15:33:00,Yucca Valley,California,954,Other,Y
5036986263,2021-07-07 18:40:11,2021-07-06 14:42:00,,California,661,Other,Y
9182763987,2021-07-07 18:40:14,2021-07-07 14:20:00,Ponca City,Oklahoma,918,Other,Y
8188327706,2021-07-07 18:40:14,2021-07-06 11:40:00,,California,818,Dropped call or no message,Y
5096615870,2021-07-07 18:40:16,2021-04-19 11:04:00,,Washington,509,Vacation  & timeshares,Y
8002881145,2021-07-07 18:40:26,2021-07-07 12:18:00,garland,Texas,972,Other,N
4846451933,2021-07-07 18:40:33,2021-07-07 10:13:00,BIRDSBORO,Pennsylvania,484,"Energy, solar,  & utilities",Y
4153375907,2021-07-07 18:40:39,2021-07-07 18:38:00,,California,415,"Calls pretending to be government, businesses, or family and friends",Y
6022368888,2021-07-07 18:40:45,2021-07-07 16:38:00,,Arizona,480,"Calls pretending to be government, businesses, or family and friends",N
4844868301,2021-07-07 18:40:49,2021-07-07 16:35:00,,Arizona,480,Warranties  & protection plans,Y
1772469912,2021-07-07 18:40:54,2021-07-07 18:31:00,,Illinois,847,"Calls pretending to be government, businesses, or family and friends",Y
9153696211,2021-07-07 18:40:57,2021-07-07 16:29:00,El Paso,Texas,915,Medical  & prescriptions,N
7153983485,2021-07-07 18:40:58,2021-07-07 15:10:00,Medford,Wisconsin,715,Dropped call or no message,Y
7409194704,2021-07-07 18:40:58,2021-06-15 19:33:00,Leonardtown,Maryland,240,Other,N
5137937584,2021-07-07 18:41:01,2021-07-06 15:07:00,Sidney,Ohio,937,Other,Y
5056663723,2021-07-07 18:41:02,2021-07-07 03:39:00,,California,323,No Subject Provided,Y
4102085750,2021-07-07 18:41:02,2021-06-22 15:48:00,Tallahassee,Florida,954,"Calls pretending to be government, businesses, or family and friends",Y
3195763328,2021-07-07 18:41:04,2021-07-06 11:48:00,,New Hampshire,603,Dropped call or no message,N
9182628391,2021-07-07 18:41:07,2021-07-07 13:00:00,Ponca City,Oklahoma,918,Other,Y
6182172864,2021-07-07 18:41:09,2021-07-07 16:30:00,,Illinois,618,"Calls pretending to be government, businesses, or family and friends",N
8018936987,2021-07-07 18:41:10,2021-07-05 09:46:00,Las Vegas,Nevada,702,Other,Y
2158377660,2021-07-07 18:41:24,2021-07-07 17:26:00,Ocala,Florida,215,Other,N
5854059217,2021-07-07 18:41:29,2021-07-07 15:57:00,garland,Texas,972,"Reducing your debt (credit cards, mortgage, student loans)",Y
2294900004,2021-07-07 18:41:29,2021-07-07 14:28:00,Panama City,Florida,229,Other,Y
5098613931,2021-07-07 18:41:34,2021-05-03 11:14:00,,Washington,509,Other,Y
8182499232,2021-07-07 18:41:37,2021-07-02 14:27:00,,California,818,Other,Y
3853529845,2021-07-07 18:41:39,2021-07-07 16:29:00,,Utah,801,No Subject Provided,Y
6614092962,2021-07-07 18:41:42,2021-07-02 09:48:00,,California,661,Other,Y
,2021-07-07 18:41:43,2021-07-07 15:33:00,Long Beach,California,916,Dropped call or no message,Y
4027693708,2021-07-07 18:41:46,2021-07-07 18:15:00,East Berne,New York,518,Warranties  & protection plans,N
5137935093,2021-07-07 18:41:47,2021-07-06 16:40:00,Sidney,Ohio,937,Other,Y
5182056267,2021-07-07 18:41:57,2021-06-15 17:03:00,Leonardtown,Maryland,240,Other,N
9182331324,2021-07-07 18:42:11,2021-07-07 11:56:00,Ponca City,Oklahoma,918,Other,Y
4103228615,2021-07-07 18:42:13,2021-07-07 18:38:00,,Maryland,410,Other,N
9738517110,2021-07-07 18:42:21,2021-07-07 10:31:00,Mount Arlington,New Jersey,973,Other,Y
8185735085,2021-07-07 18:42:25,2021-07-02 10:40:00,,California,818,Other,Y
2294900004,2021-07-07 18:42:27,2021-07-07 16:38:00,Panama City,Florida,229,Other,Y
8323647351,2021-07-07 18:42:27,2021-07-07 17:00:00,st michael,Minnesota,832,"Reducing your debt (credit cards, mortgage, student loans)",Y
7722425124,2021-07-07 18:42:28,2021-07-06 17:04:00,Sidney,Ohio,937,Other,Y
,2021-07-07 18:42:32,2021-07-07 17:16:00,Fletcher,North Carolina,828,"Calls pretending to be government, businesses, or family and friends",Y
6073548489,2021-07-07 18:42:35,2021-07-07 10:47:00,,New York,212,Dropped call or no message,
5092043601,2021-07-07 18:42:39,2021-05-05 11:47:00,,Washington,509,Vacation  & timeshares,N
3072055209,2021-07-07 18:42:43,2021-07-07 18:15:00,,Florida,407,Warranties  & protection plans,N
5073669875,2021-07-07 18:42:55,2021-06-14 14:04:00,Leonardtown,Maryland,240,Other,N
2174819915,2021-07-07 18:43:00,2021-07-07 17:40:00,,Illinois,847,Dropped call or no message,Y
3867662363,2021-07-07 18:45:00,2021-07-07 17:12:00,,Florida,386,No Subject Provided,N
8552136175,2021-07-07 18:43:02,2021-07-07 18:41:00,,North Carolina,919,Other,Y
4106427881,2021-07-07 18:43:07,2021-07-07 18:28:00,,Maryland,410,Dropped call or no message,N
2568022172,2021-07-07 18:43:08,2021-07-07 15:41:00,Spokane,Washington,509,"Calls pretending to be government, businesses, or family and friends",Y
,2021-07-07 18:43:10,2021-07-07 15:40:00,,California,707,"Reducing your debt (credit cards, mortgage, student loans)",Y
4012278642,2021-07-07 18:43:14,2021-07-01 14:34:00,,California,818,Other,Y
8149621633,2021-07-07 18:43:17,2021-07-07 16:02:00,Cliffside Park,New Jersey,201,Other,N
9516778740,2021-07-07 18:43:21,2021-07-07 17:00:00,Argyle,Texas,951,Other,Y
9182764212,2021-07-07 18:43:24,2021-07-07 11:43:00,Ponca City,Oklahoma,918,Other,Y
5093814519,2021-07-07 18:43:24,2021-05-07 10:45:00,,Washington,509,Other,N
9284158683,2021-07-07 18:43:24,2021-07-07 14:01:00,,Arizona,623,Other,Y
9412057979,2021-07-07 18:43:28,2021-07-05 17:27:00,grand island,Florida,352,Warranties  & protection plans,N
6186712126,2021-07-07 18:43:33,2021-07-07 17:35:00,,Illinois,618,Other,Y
2543883473,2021-07-07 18:43:34,2021-07-07 00:00:00,,Texas,254,No Subject Provided,Y
2103485975,2021-07-07 18:43:37,2021-07-07 14:16:00,Hermiston,Oregon,541,Other,Y
9137236315,2021-07-07 18:43:37,2021-07-07 00:00:00,,Kansas,913,"Reducing your debt (credit cards, mortgage, student loans)",Y
3053012891,2021-07-07 18:43:38,2021-07-07 18:40:00,Boynton Beach,Florida,305,Other,Y
494603872739,2021-07-07 18:43:39,2021-07-05 18:32:00,Sidney,Ohio,937,No Subject Provided,Y
